variables,units,values,description
rotorse.rs.constr.constr_max_strainL_spar,,"[2.26585638e-01 3.19226177e-01 2.88796583e-01 2.79171078e-01
 3.43478649e-01 3.94204073e-01 4.02895045e-01 3.96735228e-01
 3.94435774e-01 3.87702732e-01 3.78507469e-01 3.74159565e-01
 3.81092931e-01 3.88910408e-01 3.91138292e-01 3.87943120e-01
 3.80539611e-01 3.69457402e-01 3.56914926e-01 3.44698071e-01
 3.29898625e-01 3.01000807e-01 2.68122139e-01 2.32270395e-01
 1.93426296e-01 1.51711764e-01 1.08529523e-01 6.63784837e-02
 3.41954286e-02 3.59218936e-06]",constraint for maximum strain in spar cap pressure side
rotorse.rs.constr.constr_max_strainU_te,,"[1.83416823e-02 3.69105451e-02 2.49432631e-03 1.72805218e-01
 2.58713376e-01 2.68612495e-01 2.62434969e-01 2.46580304e-01
 2.38925405e-01 2.25786879e-01 2.11110784e-01 1.95892765e-01
 1.84299530e-01 1.76575897e-01 1.70833629e-01 1.62309719e-01
 1.53078650e-01 1.43442471e-01 1.32933333e-01 1.25056630e-01
 1.16527157e-01 1.03864771e-01 8.86302721e-02 7.43972764e-02
 6.03929558e-02 4.62448205e-02 3.22500127e-02 1.90369433e-02
 8.95694636e-03 8.69960700e-07]",constraint for maximum strain in trailing edge suction side
rotorse.rs.constr.constr_max_strainL_te,,"[1.83416823e-02 9.31473784e-02 1.24493541e-01 2.52724114e-01
 3.12015735e-01 3.07416924e-01 2.97272861e-01 2.79292903e-01
 2.71501067e-01 2.58016862e-01 2.42860475e-01 2.27365509e-01
 2.16993791e-01 2.11185171e-01 2.08266897e-01 2.05028787e-01
 2.01797826e-01 1.97219961e-01 1.89803128e-01 1.83603585e-01
 1.75441833e-01 1.60991301e-01 1.36360463e-01 1.11801005e-01
 8.79554910e-02 6.47288733e-02 4.32325823e-02 2.44123529e-02
 1.13599906e-02 8.69960700e-07]",constraint for maximum strain in trailing edge pressure side
rotorse.rs.constr.constr_flap_f_margin,,[ -2.06480855  -5.50538908 -10.55642787 -17.69711804 -21.56718743],constraint on flap blade frequency such that ratio of 3P/f is above or below gamma with constraint <= 0
rotorse.rs.constr.constr_edge_f_margin,,[ -0.15360104  -0.50834566  -3.10636178  -7.89229818 -14.12058734],constraint on edge blade frequency such that ratio of 3P/f is above or below gamma with constraint <= 0
rotorse.rs.brs.d_r,m,[0.],Root fastener circle diameter
rotorse.rs.brs.ratio,,[0.],Ratio of recommended diameter over actual diameter. It can be constrained to be smaller than 1
rotorse.rs.bjs.t_joint,m,[0.0804211],Required sparcap thickness at segmentation joint
rotorse.rs.bjs.w_joint,m,[0.864],Required sparcap width at segmentation joint
rotorse.rs.bjs.L_transition_joint,m,[0.46272876],Required length to accommodate spar cap size increase at segmentation joint
rotorse.rs.bjs.n_bolt_joint,,[12.],Required number of bolts for segmentation joint
rotorse.rs.bjs.m_add_joint,kg,[532.75060607],Mass of bolts + inserts minus mass of spar cap cutouts for segmentation joint
rotorse.rc.sect_perimeter,m,"[11.12596508 11.31808091 11.20586816 10.70717245 10.34722633 10.33135119
 10.25896782 10.1773573   9.88363715  9.60690667  9.32615605  9.03002693
  8.70872545  8.38582222  8.06156739  7.75256771  7.45669776  7.16482462
  6.87332895  6.58176865  6.3031306   6.03908757  5.77601329  5.51293901
  5.24986473  4.98679258  4.70126334  4.33712559  3.31422471  2.93381294]",Perimeter of the section along the blade span
rotorse.rc.layer_volume,m**3,"[0.02400922 1.35411982 1.67281314 1.32943459 1.32943459 0.10008965
 0.10008965 5.36250324 4.7182565  2.52003979 1.35411982 0.07739184
 1.54783679 0.07739184 0.15045285 3.00905703 0.15045285]","Volumes of each layer used in the blade, ignoring the scrap factor"
rotorse.rc.mat_volume,m**3,"[ 0.02400922  0.2001793   4.38105277  0.45568938  0.          0.
  0.         17.15769335  2.65886917  0.          0.        ]","Volumes of each material used in the blade, ignoring the scrap factor. For laminates, this is the wet volume"
rotorse.rc.mat_mass,kg,"[  29.65138249  384.34426146 8104.94762315  811.12709909    0.
    0.            0.         3431.53867033 3243.82038863    0.
  194.832     ]","Masses of each material used in the blade, ignoring the scrap factor. For laminates, this is the wet mass."
rotorse.rc.mat_cost,USD,"[  214.37949541   516.84087119 15727.07301697  1544.31560052
     0.             0.             0.         44610.00271435
 15462.34687138 20831.45875221  1753.488     ]","Costs of each material used in the blade, ignoring the scrap factor. For laminates, this is the cost of the dry fabric."
rotorse.rc.mat_cost_scrap,USD,"[  267.97436926   542.68291475 18086.13396951  1775.9629406
     0.             0.             0.         53532.00325722
 16235.46421495 20831.45875221  1753.488     ]","Same as mat_cost, now including the scrap factor."
rotorse.rc.total_labor_hours,h,[1124.21643204],Total amount of labor hours per blade.
rotorse.rc.total_skin_mold_gating_ct,h,[23.99989998],Total amount of gating cycle time per blade. This is the cycle time required in the main mold that cannot be parallelized unless the number of molds is increased.
rotorse.rc.total_non_gating_ct,h,[140.35789061],Total amount of non-gating cycle time per blade. This cycle time can happen in parallel.
rotorse.rc.total_metallic_parts_cost,USD,[5357.38786782],"Cost of the metallic parts (bolts, nuts, lightining protection system), excluding the blade joint."
rotorse.rc.total_consumable_cost_w_waste,USD,[7625.76023065],Cost of the consumables including the waste.
rotorse.rc.total_blade_mat_cost_w_waste,USD,[126008.31651697],Total blade material costs including the waste per blade.
rotorse.rc.total_cost_labor,USD,[37954.51781505],Total labor costs per blade.
rotorse.rc.total_cost_utility,USD,[845.34151298],Total utility costs per blade.
rotorse.rc.blade_variable_cost,USD,[164808.17584501],"Total blade variable costs per blade (material, labor, utility)."
rotorse.rc.total_cost_equipment,USD,[3957.11104064],Total equipment cost per blade.
rotorse.rc.total_cost_tooling,USD,[13307.84177697],Total tooling cost per blade.
rotorse.rc.total_cost_building,USD,[661.77134024],Total builting cost per blade.
rotorse.rc.total_maintenance_cost,USD,[4506.22470886],Total maintenance cost per blade.
rotorse.rc.total_labor_overhead,USD,[11386.35534452],Total labor overhead cost per blade.
rotorse.rc.cost_capital,USD,[9660.23384777],Cost of capital per blade.
rotorse.rc.blade_fixed_cost,USD,[43479.53805899],"Total blade fixed cost per blade (equipment, tooling, building, maintenance, labor, capital)."
rotorse.rc.total_blade_cost,USD,[208287.713904],Total blade cost (variable and fixed)
drivese.hub_E,Pa,[1.18e+11],
drivese.hub_G,Pa,[4.76e+10],
drivese.hub_rho,kg/m**3,[7200.],
drivese.hub_Xy,Pa,[2.65e+08],
drivese.hub_wohler_exp,,[3.],
drivese.hub_wohler_A,,[3.1e+08],
drivese.hub_mat_cost,USD/kg,[0.5],
drivese.spinner_rho,kg/m**3,[1780.],
drivese.spinner_Xt,Pa,[26600000.],
drivese.spinner_mat_cost,USD/kg,[3.],
drivese.lss_Xt,Pa,[8.14e+08],
drivese.lss_wohler_exp,,[3.],
drivese.lss_wohler_A,,[8.14e+08],
drivese.lss_cost,USD/kg,[0.9],
drivese.hss_Xt,Pa,[8.14e+08],
drivese.hss_wohler_exp,,[3.],
drivese.hss_wohler_A,,[8.14e+08],
drivese.hss_cost,USD/kg,[0.9],
drivese.bedplate_mat_cost,USD/kg,[0.7],
drivese.constr_hub_diameter,m,[-1.90793917],
drivese.spinner.spinner_diameter,m,[4.5],
drivese.hub_system_cost,USD,[1400.9104602],
drivese.stage_ratios,,[3.39744737 3.21443046 8.79051272],
drivese.D_gearbox,m,[1.4175],
drivese.L_lss,m,[3.1],
drivese.constr_length,m,[2.64042885],
drivese.bear1.mb_max_defl_ang,rad,[0.00872665],
drivese.bear1.mb_mass,kg,[1480.55356999],
drivese.bear1.mb_I,kg*m**2,[134.02030141  70.60698288  70.60698288],
drivese.bear2.mb_max_defl_ang,rad,[0.078],
drivese.bear2.mb_mass,kg,[1349.62411874],
drivese.bear2.mb_I,kg*m**2,[118.75932276  61.52201828  61.52201828],
drivese.lss_rpm,rpm,"[ 6.89993974  7.17362761  7.44731547  7.72100334  7.99469121  8.26837907
  8.54206694  8.8157548   9.08944267  9.36313054  9.6368184   9.91050627
 10.18419413 10.457882   10.73156987 11.00525773 11.2789456  11.55263346
 11.82632133 12.1000092 ]",
drivese.hss_rpm,rpm,"[ 662.39421512  688.66825026  714.94228541  741.21632055  767.4903557
  793.76439084  820.03842599  846.31246113  872.58649627  898.86053142
  925.13456656  951.40860171  977.68263685 1003.956672   1030.23070714
 1056.50474228 1082.77877743 1109.05281257 1135.32684772 1161.60088286]",
drivese.generator.B_rymax,T,[1.3],
drivese.generator.B_trmax,T,[2.04698443],
drivese.generator.B_tsmax,T,[2.01330851],
drivese.generator.B_g1,T,[1.0207571],
drivese.generator.B_pm1,,[0.],
drivese.generator.N_s,,[30.],
drivese.generator.b_s,m,[0.01916372],
drivese.generator.b_t,m,[0.02342232],
drivese.generator.A_Curcalc,mm**2,[5.32239525],
drivese.generator.A_Cuscalc,mm**2,[287.4557278],
drivese.generator.b_m,,[0.],
drivese.generator.f,,"[33.11971076 34.43341251 35.74711427 37.06081603 38.37451778 39.68821954
 41.0019213  42.31562306 43.62932481 44.94302657 46.25672833 47.57043009
 48.88413184 50.1978336  51.51153536 52.82523711 54.13893887 55.45264063
 56.76634239 58.08004414]",
drivese.generator.I_s,A,"[1703.60277886 1639.17888315 1579.55668791 1524.23050076 1472.76404002
 1424.7789445  1379.94549189 1337.97504574 1298.61386675 1261.6380092
 1226.84908668 1194.07073923 1163.14566977 1133.93314566 1106.30688221
 1080.15324179 1055.36969482 1031.86349926 1009.55056322  988.3544616 ]",
drivese.generator.R_s,ohm,"[0.00378304 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304
 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304
 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304 0.00378304
 0.00378304 0.00378304]",
drivese.generator.L_s,,[0.00018555],
drivese.generator.J_s,A/m**2,"[5.9264875  5.70236988 5.49495639 5.30248784 5.12344649 4.95651611
 4.80054964 4.654543   4.51761347 4.38898198 4.2679584  4.15392919
 4.04634717 3.94472274 3.84861659 3.75763339 3.67141647 3.5896432
 3.51202104 3.43828411]",
drivese.generator.A_1,,"[80007.58130794 76981.99333706 74181.9112452  71583.58581866
 69166.52763256 66912.96742555 64807.42019971 62836.33050394
 60987.78178864 59251.25672153 57617.43833283 56078.04409652
 54625.68675163 53253.75696438 51956.32393206 50728.0508049
 49564.12240907 48460.18323053 47412.2839978  46416.83550207]",
drivese.generator.Losses,W,"[354408.38027027 331160.24196972 310474.70356374 291995.98155868
 275428.0819312  260523.13328383 247072.29248141 234898.5943102
 223851.28430446 213801.29325452 204637.59788774 196264.27479361
 188598.10066566 181566.58606169 175106.35542564 169161.8053881
 163683.98801892 158629.67693313 153960.58281246 149642.69163031]",
drivese.generator.S,,[90.],
drivese.generator.Slot_aspect_ratio,,[0.],
drivese.generator.Slot_aspect_ratio1,,[4.17455588],
drivese.generator.Slot_aspect_ratio2,,[0.41893351],
drivese.generator.J_r,,"[319.41763749 307.23123246 295.94052499 285.45026521 275.67824626
 266.55314565 258.01278157 250.00269404 242.47498235 235.38734641
 228.70229146 222.38646456 216.41009803 210.74654035 205.37185877
 200.26450125 195.40500765 190.77576188 186.36077858 182.14551866]",
drivese.generator.L_sm,,[0.01956817],
drivese.generator.Q_r,,[72.],
drivese.generator.R_R,,[0.03168834],
drivese.generator.b_r,,[0.02387014],
drivese.generator.b_tr,,[0.02917461],
drivese.generator.b_trmin,,[0.02869465],
drivese.generator.N_r,,[148.],
drivese.generator.L_r,,[0.00016404],
drivese.generator.h_yr,,[0.17319615],
drivese.generator.h_ys,,[0.17319615],
drivese.generator.tau_p,,[0.63879051],
drivese.generator.Current_ratio,,"[0.09803536 0.10192395 0.10581255 0.10970115 0.11358975 0.11747834
 0.12136694 0.12525554 0.12914414 0.13303273 0.13692133 0.14080993
 0.14469853 0.14858712 0.15247572 0.15636432 0.16025291 0.16414151
 0.16803011 0.17191871]",
drivese.generator.E_p,,"[ 816.96130619  849.36628435  881.7712625   914.17624066  946.58121881
  978.98619696 1011.39117512 1043.79615327 1076.20113143 1108.60610958
 1141.01108774 1173.41606589 1205.82104404 1238.2260222  1270.63100035
 1303.03597851 1335.44095666 1367.84593482 1400.25091297 1432.65589112]",
drivese.generator_cost,USD,[59315.10496779],
drivese.generator.con_uas,m,[0.],
drivese.generator.con_zas,m,[0.],
drivese.generator.con_yas,m,[0.],
drivese.generator.con_bst,m,[0.],
drivese.generator.con_uar,m,[0.],
drivese.generator.con_yar,m,[0.],
drivese.generator.con_zar,m,[0.],
drivese.generator.con_br,m,[0.],
drivese.generator.TCr,m**3,[-0.06557409],
drivese.generator.TCs,m**3,[-0.24790309],
drivese.generator.con_TC2r,m**3,[-0.24790309],
drivese.generator.con_TC2s,m**3,[-0.24790309],
drivese.generator.con_Bsmax,T,[1.10731968],
drivese.generator.K_rad_L,,[0.40163934],
drivese.generator.K_rad_U,,[0.40163934],
drivese.generator.D_ratio_L,,[1.42327238],
drivese.generator.D_ratio_U,,[1.42327238],
drivese.generator.converter_efficiency,,"[0.98450381 0.98458664 0.98466178 0.98473005 0.98479214 0.98484868
 0.98490019 0.98494715 0.98498997 0.985029   0.98506458 0.98509698
 0.98512647 0.98515327 0.98517759 0.98519962 0.98521951 0.98523743
 0.9852535  0.98526786]",
drivese.generator.transformer_efficiency,,"[0.99420119 0.99399094 0.9937725  0.9935459  0.99331111 0.99306814
 0.992817   0.99255768 0.99229019 0.99201451 0.99173066 0.99143863
 0.99113842 0.99083004 0.99051348 0.99018874 0.98985582 0.98951472
 0.98916545 0.988808  ]",
drivese.generator_efficiency,,"[0.89554052 0.900887   0.90561571 0.90981096 0.91354295 0.91687049
 0.91984319 0.92250306 0.92488596 0.92702257 0.92893931 0.93065902
 0.93220152 0.93358409 0.93482184 0.93592804 0.93691436 0.93779114
 0.93856751 0.93925162]",
drivese.mean_bearing_mass,kg,[1415.08884437],
drivese.total_bedplate_mass,kg,[20878.50600968],
drivese.above_yaw_mass,kg,[146595.3321104],
drivese.above_yaw_cm,m,[ 0.37828782 -0.14319223  1.07745158],
drivese.nacelle_I,kg*m**2,"[305357.12234341 577014.61690029 763603.59041738  -7634.17695228
 -12948.07207852  -1907.11955615]",
drivese.above_yaw_I,kg*m**2,"[298670.57234261 569634.18568434 762677.61097067  -7940.75760847
 -10641.20234744  -2780.33248434]",
drivese.above_yaw_I_TT,kg*m**2,"[ 4.71859166e+05  7.60795024e+05  7.86661441e+05 -1.81898940e-12
 -7.03915258e+04  1.98367898e+04]",
drivese.rotor_mass,kg,[60633.0829157],
drivese.rna_mass,kg,[213372.61865876],
drivese.rna_cm,m,[-2.42778839 -0.09837866  1.39091677],
drivese.rna_I_TT,kg*m**2,"[ 3.57788487e+07  2.40666025e+07  2.39082023e+07 -1.28496177e+01
 -2.81571506e+05  1.98001911e+04]",
drivese.torq_deflection,m,[0.00086722],
drivese.torq_rotation,rad,[1.96042424e-06],
drivese.lss_axial_stress,Pa,"[[ 2467420.98939942]
 [96256600.13508615]
 [85956394.25428136]
 [99467454.38177304]]",
drivese.lss_shear_stress,Pa,"[[2.93069047e+08]
 [2.93967491e+08]
 [2.94053723e+08]
 [2.90187967e+08]]",
drivese.constr_lss_vonmises,,"[[1.836839  ]
 [1.87508284]
 [1.86905119]
 [1.85403257]]",
drivese.lss_axial_load2stress,m**2,[ 3.82436907  0.          0.          0.         53.02402191 53.02402191],
drivese.lss_shear_load2stress,m**2,[ 0.          4.29987073  4.29987073 26.51201095  0.          0.        ],
drivese.hss_axial_stress,Pa,"[[6.73138426e+05]
 [1.71200532e-02]]",
drivese.hss_shear_stress,Pa,"[[26135661.29115828]
 [24233794.0324818 ]]",
drivese.hss_bending_stress,Pa,"[[0.]
 [0.]]",
drivese.constr_hss_vonmises,,"[[0.16382399]
 [0.15188589]]",
drivese.mb1_deflection,m,[9.9528945e-05],
drivese.mb2_deflection,m,[4.80566337e-05],
drivese.bedplate_deflection,m,[0.00012593],
drivese.mb1_rotation,rad,[1.41827327e-05],
drivese.mb2_rotation,rad,[3.1371627e-05],
drivese.bedplate_rotation,rad,[4.6902059e-05],
drivese.base_F,N,"[[ 1154468.89971677]
 [    8274.35402676]
 [-1498727.07830994]]",
drivese.base_M,N*m,"[[6992707.39991431]
 [ 945097.30285505]
 [ 669863.21552121]]",
drivese.bedplate_axial_stress,Pa,"[[7.94954542e+04]
 [1.24914078e+06]
 [3.97503783e+05]
 [1.95309351e+06]
 [3.60944159e+06]
 [7.72944070e+06]
 [7.88326616e+06]
 [5.97717863e+06]
 [3.86789898e+06]
 [7.94972129e+04]
 [8.17615904e-01]
 [7.94980707e+04]
 [5.16790688e+05]
 [9.46831991e+05]
 [2.50242200e+06]
 [4.16316407e+06]
 [1.41865893e+07]
 [1.47860725e+07]
 [5.94064541e+06]
 [3.85572121e+06]
 [7.94979536e+04]
 [9.14427696e-01]]",
drivese.bedplate_shear_stress,Pa,"[[3.57408831e+05]
 [2.67086872e+06]
 [2.93775076e+06]
 [3.20581635e+06]
 [3.47604640e+06]
 [1.16273906e+07]
 [1.15905996e+07]
 [9.64618681e+06]
 [9.46747593e+06]
 [3.57412972e+05]
 [2.80670640e+00]
 [3.57420598e+05]
 [5.96348541e+06]
 [6.23076253e+06]
 [6.49882901e+06]
 [6.76905211e+06]
 [8.57211956e+06]
 [8.53510335e+06]
 [9.64618042e+06]
 [9.46747291e+06]
 [3.57409995e+05]
 [3.94560902e+00]]",
drivese.bedplate_bending_stress,Pa,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
drivese.constr_bedplate_vonmises,,"[[3.17494046e-03]
 [2.43754790e-02]
 [2.59629948e-02]
 [2.99424111e-02]
 [3.57091175e-02]
 [1.09733669e-01]
 [1.09714683e-01]
 [9.02663807e-02]
 [8.57057741e-02]
 [3.17497779e-03]
 [2.50768373e-08]
 [3.17504499e-03]
 [5.26092019e-02]
 [5.51093025e-02]
 [5.86582450e-02]
 [6.32896174e-02]
 [1.04462732e-01]
 [1.06361425e-01]
 [9.02038973e-02]
 [8.56915478e-02]
 [3.17495226e-03]
 [3.50740653e-08]]",
drivese.constr_mb1_defl,,[0.00162522],
drivese.constr_mb2_defl,,[0.0004022],
drivese.drivetrain_spring_constant,N*m/rad,[2.80584854e+08],
drivese.drivetrain_damping_coefficient,N*m*s/rad,[1985437.66645819],
towerse.sigma_ult,Pa,[4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08],
towerse.wohler_exp,,[3. 3. 3. 3. 3. 3.],
towerse.wohler_A,,[4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08],
towerse.z_start,m,[0.],
towerse.height_constraint,m,[2.3],
towerse.unit_cost_full,USD/kg,[0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7],
towerse.outfitting_full,,"[1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07
 1.07 1.07 1.07 1.07]",
towerse.sec_loc,,[0.         0.19986661 0.39973321 0.59959982 0.79946643 1.        ],normalized sectional location
towerse.str_tw,deg,[0. 0. 0. 0. 0. 0.],structural twist of section
towerse.tw_iner,deg,[0. 0. 0. 0. 0. 0.],inertial twist of section
towerse.mass_den,kg/m,"[3981.80877746 3510.69996926 3069.2425319  2657.43646539 2275.28176973
 2006.89763883]",sectional mass per unit length
towerse.foreaft_iner,kg*m,"[15628.49717581 12150.37082662  9287.87901786  6963.69465048
  5105.68214205  3804.94035931]",sectional fore-aft intertia per unit length about the Y_G inertia axis
towerse.sideside_iner,kg*m,"[15628.49717581 12150.37082662  9287.87901786  6963.69465048
  5105.68214205  3804.94035931]",sectional side-side intertia per unit length about the Y_G inertia axis
towerse.foreaft_stff,N*m**2,"[4.00730697e+11 3.11547970e+11 2.38150744e+11 1.78556273e+11
 1.30914927e+11 9.75625733e+10]",sectional fore-aft bending stiffness per unit length about the Y_E elastic axis
towerse.sideside_stff,N*m**2,"[4.00730697e+11 3.11547970e+11 2.38150744e+11 1.78556273e+11
 1.30914927e+11 9.75625733e+10]",sectional side-side bending stiffness per unit length about the Y_E elastic axis
towerse.tor_stff,N*m**2,"[3.17779443e+11 2.47057540e+11 1.88853540e+11 1.41595125e+11
 1.03815537e+11 7.73671206e+10]",sectional torsional stiffness
towerse.axial_stff,N,"[9.54183747e+10 8.41289233e+10 7.35500247e+10 6.36816790e+10
 5.45238862e+10 4.80924428e+10]",sectional axial stiffness
towerse.cg_offst,m,[0. 0. 0. 0. 0. 0.],offset from the sectional center of mass
towerse.sc_offst,m,[0. 0. 0. 0. 0. 0.],offset from the sectional shear center
